bizitu,bicitú
lastertu,laſtertua
biziera,viciera
lasterki,laſterqui
mugiera,muguiera
gubia,gubia
moduzko,moduzcoa
eraz,eraz
otzan,otzana
oniritzi,oniritzi
eskerti,eſquertia
eskertsu,eſquertſua
astungarri,aſtungarri
pisutu,piſutu
astundu,aſtundu
iraindu,iraindu
iraindu,iraindua
irain,irainá
zorigabe,zorigabeac
talde,taldeá
moltso,molſoá
basati,baſatia
basajende,baſagendea
gazitxo,gacichoa
segari,ſegaria
lintzura,linzura
irozo,irozó
irozo,irozo
irozo,irozoá
urdun,urduna
itxeden,icheden
iraungile,iraunguillea
zingira,cinguirá
zorrozkiro,zorrozquiró
mentu,mentuá
zulogile,zuloguillea
alaba ponteko,alaba pontecoa
zatitxo,zaticho
ozpindu,ozpindú
gogoan jo,gogoan jo
gogoan jo,gogoan joa
osin,oſiná
itogarri,itogarria
oraindio,oraindio
arestian,areſtian
ardore,ardore
alai,alai
erausi,erauſi
egurastu,eguraſtú
mastrikatu,maſtricatu
mastrikatu,maſtricatua
atal,atalá
azolio,azolio
alogeratu,alogueratua
alabastro,alabaſtroa
labana,labaná
alabastro,alabaſtro
arrabio,arrabioa
egaadun,egaaduna
galondo,galondoa
balakari,balacaria
alaja,alaja
alanbre,alambrea
ezkurdui,ezcurduia
alara,alará
luzaera,luzaera
alara,alara
eguantz,eguanzá
labain,labaña
karkaba,carcaba
txuri,churia
legen,leguená
alberdania,alberdania
txalmatu,chalmatú
txalma,chalmá
txalmatu,chalmatua
bastatu,baſtatua
bastagintza,baſtaguintza
bastagin,baſtaguiña
txalmagin,chalmaguiña
albertxigu,alberchigua
astatipula,aſtatipula
zorri belar,zorri belarra
txuritasun,churitaſuna
alborada,alborada
alboraki,alboraquia
arazo,arazoa
asalda,aſaldá
poztu,poztú
poztu,poztua
pozaldi,pozaldiá
albiste,albiſtea
zingiradi,cinguiradia
umantzi,umanciá
estalgile,eſtalguillea
ziriku,ciricua
alkanfor,alcanfora
basarto,baſartoa
erdiesle,erdieslea
kako,cacoa
artelatz,artelatza
azaldu,azaldu
azaldu,azaldua
kisket,quiſqueta
ale,alea
izutu,izutú
mugako,mugacoa
ekarrai,ecarraya
poztu,poztu
