cimaurlea	Abonador
cimaurtzallea	Abonador
ertzaz ertzari dichecala jartea	Abordar una Nave
ertzatu	Abordar una Nave
ertzatua	Abordado
ertzaz ertzari alderatua	Abordado
alboratua	Abordado
ertzatzea	Abordo
ertzaera	Abordo
gorrotatu	Aborrecer
gaitzetſi	Aborrecer
higuindu	Aborrecer
gorrotoa	Aborrecer
gaitſerizcoa	Aborrecer
gaitziriztea izan	Aborrecer
iduqui	Aborrecer
gorrotatua	Aborrecido
gaitzeſia	Aborrecido
gaitzeſitua	Aborrecido
gorrotagarria	Aborrecible
gaitzetſigarria	Aborrecible
erabea	Aborrecible
gorrotoa	Aborrecimiento
gaitzerizcoa	Aborrecimiento
gaitzereſtea	Aborrecimiento
gaizteſiera	Aborrecimiento
igoria	Aborrecimiento
bertiztu	Abortar
bertitzá	Abortivo
mugaitzean jaioa	Abortivo
ſortua	Abortivo
hume botatua	Abortivo
bertitzá	Aborto
erditze gaitza	Aborto
hume botatzea	Aborto
uanditu	Abotagarſe
buyaſu	Abotagarſe
uanditua	Abotagado
buyatua	Abotagado
botiñatua	Abotinado
botuitu	Abotonar
botoitzea	Abotonar
botoitua	Abotonado
motetú	Abotonar
ninicatzea	Abotonar
motetua	Abotonado en
motez jancia	Abotonado en
uztaitu	Abovedar
uztayaren	Abovedar
uztaitua	Abovedado
uztayatua	Abovedado
uztayaren guiſa eguiña	Abovedado
ezarria	Abovedado
erre	Abraſar
errea	Abraſado
erretzallea	Abraſador
erre	Abraſarſe
erretzen	Abraſarſe
erredura	Abraſamiento
errapena	Abraſamiento
laztandu	Abrazar
laztaneguin	Abrazar
eman	Abrazar
beſarcatu	Abrazar
arraiztu	Abrazar
laztandua	Abrazado
beſarcatua	Abrazado
arraiztua	Abrazado
laztanaria	Abrazador
laztanguillea	Abrazador
laztan emallea	Abrazador
beſarcaria	Abrazador
beſarcatzallea	Abrazador
ar aitzaria	Abrazador
arraitzallea	Abrazador
laztana	Abrazo
beſarcatzea	Abrazo
beſarquera	Abrazo
arraicia	Abrazo
arpoyac	Abrazaderas
egoa	Abrego viento
egoia	Abrego viento
ederatu	Abrevar
edaran	Abrevar
abereac edanerazo	Abrevar
edanaraci	Abrevar
abereac edateratu	Abrevar
ederatua	Abrevado
edarana	Abrevado
edanerazoa	Abrevado
edaneracia	Abrevado
edateratua	Abrevado
abereen edatoquia	Abrevadero
ederatoquia	Abrevadero
laburtu	Abreviar
chaburtu	Abreviar
laburtua	Abreviado
chaburtua	Abreviado
laburtzallea	Abreviador
laburtaria	Abreviador
chaburtzallea	Abreviador
chaburtaria	Abreviador
laburrera	Abreviatura
chaburrer	Abreviatura
laſterreguizu	Abrevia
ea agudo	Abrevia
ea laſter	Abrevia
biciró	Abrevia
alperquerian ſartzea	Abribonarſe
alper eguitea	Abribonarſe
alperquerian vicitzea	Abribonarſe
alperquerian ſartua	Abribonado
icia	Abribonado
alper eguiña	Abribonado
irequitzallea	Abridor
otallaria	Abridor en lamina
nozgueitza	Abrigaño
nozgue-	Abrigarſe
abrigatu	Abrigarſe
arropaz	Abrigarſe
edo beſtela berotu	Abrigarſe
naiz	Abrigarſe
cera	Abrigarſe
da	Abrigarſe
otzetic gordetzea	Abrigarſe
otza eragoztea	Abrigarſe
quentzea	Abrigarſe
berotu	Abrigar activo
nozguetu	Abrigar activo
lecu ſegurura biribil latzea	Abrigarſe aſsi
lecu ſeguruan gordetzea	Abrigarſe aſsi
ezcutatzea	Abrigarſe aſsi
ſartzea	Abrigarſe aſsi
lecu beroa	Abrigado lugar
otzetie gordea	Abrigado lugar
ſegurua	Abrigado lugar
nozguea	Abrigado lugar
abrigua	Abrigado lugar
eguzquiaz	Abrigo
ſuaz berotzea	Abrigo
beroa	Abrigo
pirilla	Abril
jorrailla	Abril
idiqui	Abrir qualquiera coſa
zabaldu	Abrir qualquiera coſa
irequi	Abrir qualquiera coſa
burua autſi	Abrirle
urratu	Abrirle
erdiratu	Abrirle
ceatu	Abrirle
zatitu	Abrirle
idiquia	Abierta puerta
idiquitua	Abierta puerta
zabala	Abierta puerta
zabaldua	Abierta puerta
autſia	Abierta la cabeza
urratua	Abierta la cabeza
autſitua	Abierta la cabeza
erdiratua	Abierta la cabeza
ceatua	Abierta la cabeza
zatitua	Abierta la cabeza
idiquiró	Abiertamente
idequiro	Abiertamente
zabalquiro	Abiertamente
ordagoa	Abierto
idiquitzea	Abertura
idiquie-	Abertura
idiquipena	Abertura
zabaldura	Abertura
idiquitzea	Abrirſe
zabaltzea	Abrirſe
miaurtú	Abrirſe el
azarractu	Abrirſe el
miaurtuá	Abierto
azarracátua	Abierto
arracatú	Abrirſe
hendedura	Abertura
arracá	Abertura
arracadá	Abertura
indarguea	Abrogacion
indarguetzea	Abrogacion
indarbaguetzea	Abrogacion
legueren bat indarguetú	Abrogar
indarbaguetñ	Abrogar
ſaſilarra	Abrojo
ſaparlarra	Abrojo
burnilarrac	Abrojos de
cedeneztatu	Abromarſe
cerreneztatu	Abromarſe
cedenéz	Abromarſe
cerrenéz beté	Abromarſe
cedeneztatua	Abromado
&c	Abromado
broqneldu	Abroquelarſe
ezcutatzea	Abroquelarſe
ezcutuaz eſtaltzea	Abroquelarſe
gordetzea	Abroquelarſe
broqueldua	Abroquelado
ezcutatua	Abroquelado
ezcutuaz eſtalia	Abroquelado
chichare belaárra	Abrotano
anditſu zornatua	Abſceſſo
zolditua	Abſceſſo
eſconder	Abſconderſe
auſentarſe	Abſentarſe antixquado
abſolitzea	Abſolucion
aſcatzea	Abſolucion
deslotzea	Abſolucion
abſolicioa	Abſolucion
aſ-	Abſolucion
abſoloigarriac	Abſolvederas
ichir	Abſolutamente
ertſiróá	Abſolutamente
guciró	Abſolutamente
deblauqui	Abſolutamente
deblauquiró	Abſolutamente
iñori eztichecana	Abſoluto
gauzaren batean iñoren bearric ezteuana	Abſoluto
aſcatua	Abſoluto
ichirocó	Abſolutas
guciroc eráuſiac	Abſolutas
eſác	Abſolutas
hitzac	Abſolutas
gucirocó erauſi bátzuequin	Siempre me
ſortatú	Abſortar
arritu	Abſortar
cordebaguetuæ bezala	Abſortar
ſorrá guelditzea	Quedarſe
arritzea	Quedarſe
cordebaguetzea beézala	Quedarſe
chucatzaria	Abſorbente en los
idortaria	Abſorbente en los
cerbait eguitetic gordetzea	Abſtenerſe
eguiratzea	Abſtenerſe
pecatutic	Abſtenerſe
jocotic	Abſtenerſe
ardotic gordetzea	Abſtenerſe
beguiratzea	Abſtenerſe
urrijalea	Abſtinente
urriiaria	Abſtinente
guichi jaten deuaná	Abſtinente
urrijaldura	Abſtinencia
abſtinennencia	Abſtinencia
urrijalpena	Abſtinencia
cordearen galtzeaz	Abſtraccion de ſentidos
cordebaguetzea	Abſtraccion de ſentidos
berequicotzea	Abſtraccion
buruaren ajolaz , arduraz bicitzea	Abſtraccion
nere	Abſtrahido yo
neurequicotua	Abſtrahido yo
utſeragoa	Abſtracto
utſeragotu	Abſtraher
eſtalia	Abſtraher
egoquieza	Abſurdo
egoquibaguea	Abſurdo
bearzaquea	Abſurdo
bearreztana	Abſurdo
baſollarra	Abubilla
cucuruſtá	Abubilla
até	Abucaſta
mueta	Abucaſta
egazti aztinanzá gaiztoco bat	Abucaſta
nola ere dan baſollarrá	Abucaſta
amoná	Abuela
amanaguſia	Abuela
amaſaba	Abuela
amaſoa	Abuela
amagoya	Abuela
aitona	Abuelo
aitanaguſia	Abuelo
aitaſaba	Abuelo
aitaſoa	Abuelo
aitagoya	Abuelo
aſabac	Abuelo
orrequin batean	Abueltas de eſſo
orrez naſte	Abueltas de eſſo
buiatua	Abuhado
aurpegui ubel	Abuhado
ta uanditua daucana	Abuhado
vbeltzea	Abuharſe
ta uanditzea	Abuharſe
aundiagotu	Abultar
andiagotu	Abultar
gueitu	Abultar
gueiagotu	Abultar
aſcó	Abulta mucho ſus
zen	Abulta mucho ſus
ditu	Abulta mucho ſus
lar gueitzen dituz bere gaitzac	Abulta mucho ſus
gachac	Abulta mucho ſus
anditua	Abultado
andiagotua	Abultado
gueitua	Abultado
gueiagotua	Abultado
andi	Abultador
andiagotzallea	Abultador
gueitzallea	Abultador
gueiagotzallea	Abultador
aundia	Abultaren
andia	Abultaren
lodia izatea	Abultaren
iduritzea	Abultaren
aundia	Abulta mucho
lodiada	Abulta mucho
di-	Abulta mucho
Cein aundi	Quanto abultarà
cein lodi izango	Quanto abultarà
ioria	Abundancia
